Date,Party_Name,GSTIN,Taxable_Value,GST_Rate,CGST,SGST,IGST,Total,Narration,Is_Fraud
2025-10-15,Sura-Biswas,37gHsyD2753v5ZC,38779.43,5,969.48575,969.48575,0.0,40718.4015,Inv No 2944,0
2026-02-08,Krishnamurthy PLC,27OdJHn9837G3ZC,8721.85,5,218.04625000000001,218.04625000000001,0.0,9157.9425,Inv No 6297,0
2025-09-23,Bava PLC,22BTkwL4119r7ZC,36065.56,12,2163.9336,2163.9336,0.0,40393.42719999999,Inv No 3875,0
2025-10-13,Upadhyay-Mutti,13gDgrn3567w6ZB,2680.43,0,0.0,0.0,0.0,2680.43,Inv No 8934,0
2026-01-18,"Ravi, Mangal and Bath",24zQkDQ8923U4ZA,20859.4,18,1877.346,1877.346,0.0,24614.092000000004,Inv No 4023,0
2025-05-09,Comar LLC,19OtnuV4110S9ZA,39317.09,18,0.0,0.0,7077.0761999999995,46394.16619999999,Inv No 5312,0
2025-03-04,"Ravi, Madan and Dugal",33GkhEa0927u1ZB,1315.27,0,0.0,0.0,0.0,1315.27,Inv No 2122,0
2025-04-29,Bath-Grewal,29PyJsq5902b8ZC,11759.41,5,293.98525,293.98525,0.0,12347.3805,Inv No 4217,0
2025-08-27,"Natt, Krishnamurthy and Mani",21iJNaa0402Z7ZB,3332.86,0,0.0,0.0,0.0,3332.86,Inv No 4233,0
2026-02-20,Chaudhry-Khanna,26EjIzc6201i4ZB,11882.41,5,297.06025,297.06025,0.0,12476.5305,Inv No 9408,0
2025-08-18,"Baral, Golla and Choudhry",24bvzFi3009z7ZA,24528.77,18,0.0,0.0,4415.1786,28943.9486,Inv No 9843,0
2025-09-13,Ravi-Krish,15zLHES1966q7ZC,6500.26,0,0.0,0.0,0.0,6500.26,Inv No 8292,0
2025-04-03,Chaudhry-Khanna,24LBTUF4053J6ZC,33020.16,0,0.0,0.0,0.0,33020.16,Inv No 5568,0
2025-03-23,Sankaran-Das,15GOCay7802E3ZB,4207.85,0,0.0,0.0,0.0,4207.85,Inv No 3707,0
2025-05-19,"Ben, Swaminathan and Lal",28muVsK6280e5ZA,15964.92,28,0.0,0.0,4470.177600000001,20435.0976,Inv No 5890,0
2025-03-13,"Natarajan, Kalita and Gour",15lsHzp8399s6ZB,16860.53,5,421.51324999999997,421.51324999999997,0.0,17703.5565,Inv No 9300,0
2025-03-28,Kapur Ltd,29cQrtU7508e1ZB,13741.28,28,1923.7792000000002,1923.7792000000002,0.0,17588.8384,Inv No 8169,0
2025-03-25,Bava PLC,32IWlih6348B6ZC,12166.59,28,0.0,0.0,3406.6452000000004,15573.235200000001,Inv No 2173,0
2025-08-10,Nigam-Sankar,16QDgIc5118Q4ZA,6588.42,12,0.0,0.0,790.6104,7379.0304,Inv No 9790,0
2025-09-08,"Keer, Kala and Luthra",36NgOhE9996d5ZC,8937.76,12,0.0,0.0,1072.5312,10010.2912,Inv No 5656,0
2025-03-03,Sunder-Sahni,23Xijpt4194M2ZC,34282.23,18,0.0,0.0,6170.8014,40453.03140000001,Inv No 4033,0
2025-11-05,"Munshi, Kurian and Kapur",11JacPr2577Z7ZA,3053.29,18,0.0,0.0,549.5921999999999,3602.8822,Inv No 1952,0
2025-11-03,More-Savant,16ouvaY8125H7ZB,26798.03,5,669.95075,669.95075,0.0,28137.9315,Inv No 1703,0
2025-09-28,"Keer, Kala and Luthra",12SCowL7933j2ZA,20119.35,12,1207.1609999999998,1207.1609999999998,0.0,22533.672,Inv No 9980,0
2025-12-07,Randhawa Inc,36KzIzB0692r9ZA,7227.43,12,0.0,0.0,867.2916,8094.721600000001,Inv No 8569,0
2025-03-25,Nazareth PLC,35mDdGe3225I6ZB,34489.99,18,0.0,0.0,6208.1982,40698.1882,Inv No 7149,0
2026-02-27,"Natarajan, Kalita and Gour",35fbpVF4733F8ZA,33497.61,0,0.0,0.0,0.0,33497.61,Inv No 4494,0
2025-10-28,Nigam-Sankar,38xwhre9953X1ZB,4592.52,28,642.9528000000001,642.9528000000001,0.0,5878.4256000000005,Inv No 9749,0
2025-11-08,Balasubramanian LLC,31EzxJx3360E5ZB,15288.17,0,0.0,0.0,0.0,15288.17,Inv No 3485,0
2025-10-22,Sura-Oak,12dnHEU4013g8ZC,27534.39,28,3854.8146,3854.8146,0.0,35244.0192,Inv No 2759,0
2025-09-04,"Nayak, Salvi and Sarkar",22cycKK2217R7ZC,31324.61,0,0.0,0.0,0.0,31324.61,Inv No 2407,0
2025-08-18,Sunder-Sahni,10ckasq6016n6ZC,24617.61,0,0.0,0.0,0.0,24617.61,Inv No 4310,0
2025-09-29,Nadig-Sharaf,14bEsLY5510D1ZA,18254.66,18,1642.9194,1642.9194,0.0,21540.498799999998,Inv No 5826,0
2025-05-06,Ravi-Krish,34bPDcJ8021p6ZA,22273.68,0,0.0,0.0,0.0,22273.68,Inv No 8220,0
2025-07-14,Balasubramanian LLC,30nIuLX6704E5ZA,16151.05,5,403.77625,403.77625,0.0,16958.602499999997,Inv No 7200,0
2025-11-25,"Ben, Swaminathan and Lal",13GfRkK3713M7ZC,34613.76,12,0.0,0.0,4153.6512,38767.4112,Inv No 6140,0
2025-05-12,"Sengupta, Bansal and Chopra",22KdREb5640v9ZA,38448.9,18,0.0,0.0,6920.802,45369.702000000005,Inv No 3680,0
2026-02-04,Mander-Dora,26lubsv6749u3ZB,37274.16,28,0.0,0.0,10436.764800000003,47710.92480000001,Inv No 7914,0
2025-04-11,"Babu, Goda and Koshy",36JdRzh7259v8ZA,39819.0,5,995.475,995.475,0.0,41809.95,Inv No 2009,0
2025-09-29,Hegde and Sons,15wRkCQ0811N2ZC,29637.08,5,0.0,0.0,1481.8540000000003,31118.934,Inv No 5697,0
2025-08-27,"Kumar, Deshpande and Gera",14ixuqq4366G6ZB,6183.32,28,0.0,0.0,1731.3296,7914.6496,Inv No 9297,0
2025-10-20,"Natarajan, Kalita and Gour",23tEftF8633y9ZC,27565.32,5,0.0,0.0,1378.266,28943.586,Inv No 8834,0
2026-01-19,"Natarajan, Kalita and Gour",25oFeuO0777h7ZB,13279.23,18,1195.1307,1195.1307,0.0,15669.491399999999,Inv No 6182,0
2026-01-25,"Natt, Krishnamurthy and Mani",32PLTAp9920G4ZC,32016.7,28,0.0,0.0,8964.676000000001,40981.376000000004,Inv No 6542,0
2025-05-04,Bava PLC,30WPTNf3637k2ZA,23666.99,5,0.0,0.0,1183.3495,24850.339500000002,Inv No 2159,0
2025-03-14,"Kumar, Deshpande and Gera",12fkJlA1689M5ZA,15311.32,28,2143.5848,2143.5848,0.0,19598.4896,Inv No 2365,0
2025-11-11,Dhar-Manne,19OnPaB5607t8ZB,28295.53,28,3961.3742,3961.3742,0.0,36218.278399999996,Inv No 3267,0
2025-05-16,Chaudhry-Khanna,15THYme8835K1ZC,27077.69,0,0.0,0.0,0.0,27077.69,Inv No 1707,0
2025-09-19,Sur LLC,29mppdY1152N5ZA,30635.73,18,2757.2156999999997,2757.2156999999997,0.0,36150.1614,Inv No 3673,0
2025-04-02,Nazareth PLC,12JoxyA6151W8ZC,33114.02,0,0.0,0.0,0.0,33114.02,Inv No 4855,0
2025-07-13,Chakrabarti-Balan,25XcOsg5901F9ZA,3753.73,18,0.0,0.0,675.6714,4429.4014,Inv No 7258,0
2025-03-27,"Ravi, Madan and Dugal",12voZTo2186X2ZB,37343.37,12,0.0,0.0,4481.2044000000005,41824.574400000005,Inv No 1074,0
2026-02-15,"Hayer, Barman and Dhar",34bLYYl6157K4ZC,11727.76,0,0.0,0.0,0.0,11727.76,Inv No 2067,0
2025-03-05,"Baral, Golla and Choudhry",30AzKsP4576U8ZA,26607.07,5,0.0,0.0,1330.3535000000002,27937.4235,Inv No 7017,0
2026-01-04,Krishnamurthy PLC,31IJiEU9979C8ZB,2843.53,28,398.09420000000006,398.09420000000006,0.0,3639.7184,Inv No 6645,0
2025-04-17,Chakrabarti-Balan,30rytqP1498K2ZA,24703.17,12,1482.1901999999998,1482.1901999999998,0.0,27667.5504,Inv No 6578,0
2025-10-08,Chandra and Sons,35PNySP9809S8ZC,13656.54,5,0.0,0.0,682.8270000000001,14339.367,Inv No 2167,0
2025-09-27,Balasubramanian LLC,19LCjSt5369z8ZC,17614.13,5,440.35325000000006,440.35325000000006,0.0,18494.8365,Inv No 6830,0
2026-01-05,Kapoor PLC,36MVgZP6809U2ZA,28532.43,0,0.0,0.0,0.0,28532.43,Inv No 2608,0
2026-01-09,Nadig-Sharaf,28Sjlwu7879h6ZA,18356.05,5,458.90125,458.90125,0.0,19273.852499999997,Inv No 8369,0
2025-05-01,Krishnamurthy PLC,35HEVaB5117I7ZA,21656.32,28,3031.8848000000003,3031.8848000000003,0.0,27720.0896,Inv No 2826,0
2025-06-23,Upadhyay-Mutti,38LjFWv9055B5ZC,10132.06,0,0.0,0.0,0.0,10132.06,Inv No 9380,0
2025-12-31,"Shah, Bhatia and Cheema",15FwIAn1934K8ZB,33700.43,5,842.51075,842.51075,0.0,35385.4515,Inv No 4538,0
2025-04-15,"Ben, Swaminathan and Lal",32xmLLI0585l3ZB,39817.94,28,5574.511600000001,5574.511600000001,0.0,50966.9632,Inv No 7195,0
2025-10-21,"Sengupta, Bansal and Chopra",16LTDVB1356R3ZA,16374.69,18,0.0,0.0,2947.4442,19322.1342,Inv No 5350,0
2025-10-27,Sunder-Sahni,17StMhc9898i7ZC,20789.92,5,519.7479999999999,519.7479999999999,0.0,21829.415999999997,Inv No 9734,0
2025-03-10,Krishnamurthy PLC,10adXTW7837L9ZA,25000.0,18,2250.0,2250.0,0.0,29500.0,Split Payment Part 1,1
2025-03-10,Krishnamurthy PLC,10adXTW7837L9ZA,25000.0,18,2250.0,2250.0,0.0,29500.0,Split Payment Part 2,1
2025-03-24,"Solanki, Sodhi and Singh",10bsGaJ7852P3ZB,34987.83,5,0.0,0.0,1749.3915000000002,36737.2215,Inv No 1078,0
2025-03-14,"Shah, Bhatia and Cheema",30TaaAS3370d4ZC,6253.93,5,156.34825,156.34825,0.0,6566.6265,Inv No 4222,0
2026-02-04,Chakrabarti-Balan,38EgXUh9527S2ZA,18061.43,18,1625.5287,1625.5287,0.0,21312.487399999998,Inv No 9914,0
2026-01-09,Upadhyay-Mutti,13FWaQy5535o9ZC,24008.16,0,0.0,0.0,0.0,24008.16,Inv No 5043,0
2025-10-26,Ganesh and Sons,29ibkBq7737i1ZB,32374.95,0,0.0,0.0,0.0,32374.95,Inv No 2186,0
2025-10-06,Balasubramanian LLC,35pJpsn4798F2ZB,24897.91,0,0.0,0.0,0.0,24897.91,Inv No 9780,0
2025-07-26,"Kumar, Deshpande and Gera",32mGEFx6765d7ZA,13149.19,0,0.0,0.0,0.0,13149.19,Inv No 7068,0
2025-11-02,Sura-Biswas,32KNPsD9368v3ZB,24831.74,18,0.0,0.0,4469.7132,29301.453200000004,Inv No 9981,0
2025-07-15,Upadhyay-Mutti,24xKdCq7206y7ZC,28596.47,12,0.0,0.0,3431.5764,32028.0464,Inv No 8270,0
2025-05-28,Ravi-Krish,34TusvY8694v3ZA,9705.61,0,0.0,0.0,0.0,9705.61,Inv No 4009,0
2025-04-03,Chakrabarti-Balan,35FVsUG1003P5ZC,33944.78,18,0.0,0.0,6110.060399999999,40054.8404,Inv No 8662,0
2025-06-11,Bath-Grewal,18vzFOm7386n8ZA,23242.75,5,0.0,0.0,1162.1375,24404.8875,Inv No 3626,0
2025-10-29,"Babu, Goda and Koshy",26VMISd8244g1ZA,14044.69,5,0.0,0.0,702.2345,14746.924500000001,Inv No 9432,0
2025-08-13,Upadhyay-Mutti,37bVyyp6187h4ZB,1557.83,18,140.20469999999997,140.20469999999997,0.0,1838.2394,Inv No 7258,0
2025-04-16,Sur LLC,38coPEv0521x1ZC,39186.83,28,0.0,0.0,10972.3124,50159.142400000004,Inv No 8714,0
2026-01-06,Balasubramanian LLC,26tAwla2227N7ZA,2210.99,5,0.0,0.0,110.5495,2321.5395,Inv No 5427,0
2025-06-27,"Sengupta, Bansal and Chopra",19MQpwY5966v5ZA,21495.13,0,0.0,0.0,0.0,21495.13,Inv No 4435,0
2025-09-03,Chahal and Sons,19DyARb1053q5ZA,35435.08,0,0.0,0.0,0.0,35435.08,Inv No 5273,0
2025-07-08,Pandya PLC,10uRsxT7892O7ZA,29112.19,5,727.80475,727.80475,0.0,30567.799499999997,Inv No 2582,0
2025-03-07,Bava PLC,30vZpYJ7891x2ZB,36566.23,18,0.0,0.0,6581.9214,43148.1514,Inv No 2859,0
2025-08-02,"Keer, Kala and Luthra",36oiSQH3557x3ZB,26365.44,12,0.0,0.0,3163.8527999999997,29529.2928,Inv No 9328,0
2025-06-06,Sastry-Rastogi,19shvFd2553t1ZB,32729.98,18,2945.6982,2945.6982,0.0,38621.3764,Inv No 2138,0
2025-08-24,Sura-Biswas,15ZXLBb7804u6ZB,5013.7,18,0.0,0.0,902.4659999999999,5916.165999999999,Inv No 9736,0
2025-05-05,Sunder-Sahni,21XZORj0328V9ZC,23564.58,28,3299.0412000000006,3299.0412000000006,0.0,30162.6624,Inv No 4526,0
2025-05-19,Hegde and Sons,29PxDXa5828G4ZB,13242.02,5,0.0,0.0,662.1010000000001,13904.121000000001,Inv No 7738,0
2025-07-02,"Keer, Kala and Luthra",35yvqhs9549S9ZC,24149.46,0,0.0,0.0,0.0,24149.46,Inv No 2315,0
2025-08-17,Dhar-Manne,21RyFTW2052m9ZB,12309.3,12,0.0,0.0,1477.1159999999998,13786.416,Inv No 6504,0
2025-07-02,Chaudhry-Khanna,34XnWoc6901D6ZA,2709.2,5,67.73,67.73,0.0,2844.66,Inv No 6948,0
2026-01-24,Sura-Biswas,32PbMCO3788q8ZC,25000.0,18,2250.0,2250.0,0.0,29500.0,Split Payment Part 1,1
2026-01-24,Sura-Biswas,32PbMCO3788q8ZC,25000.0,18,2250.0,2250.0,0.0,29500.0,Split Payment Part 2,1
2025-09-14,"Baral, Golla and Choudhry",36BjeMB4904z1ZB,20531.46,0,0.0,0.0,0.0,20531.46,Inv No 4283,0
2025-10-27,Chandra and Sons,38fIgmb0888D5ZA,10874.43,12,652.4658,652.4658,0.0,12179.3616,Inv No 7921,0
2025-06-03,Sura-Biswas,27rEIdQ8855k1ZC,27161.81,5,679.0452500000001,679.0452500000001,0.0,28519.9005,Inv No 9355,0
2025-06-25,"Keer, Kala and Luthra",30BnKFI0606p5ZB,32817.4,5,0.0,0.0,1640.8700000000001,34458.270000000004,Inv No 2515,0
2025-07-21,Bava PLC,18InfQq6070V4ZA,36676.64,18,3300.8976,3300.8976,0.0,43278.43519999999,Inv No 9371,0
2025-10-08,Ganesh and Sons,17qLeQj8612F2ZA,14828.68,28,2076.0152000000003,2076.0152000000003,0.0,18980.710400000004,Inv No 7992,0
2026-01-11,"Parsa, Bhardwaj and Jha",31LkYGr3887g2ZA,1191.9,5,0.0,0.0,59.595000000000006,1251.4950000000001,Inv No 9993,0
2026-01-23,"Gour, Manne and Sarna",18KRtbY5893Z8ZC,25307.04,18,2277.6336,2277.6336,0.0,29862.307200000003,Inv No 1921,0
2025-06-26,Pandya PLC,24uaYTY9898i8ZA,19015.33,0,0.0,0.0,0.0,19015.33,Inv No 1394,0
2025-08-05,"Parsa, Bhardwaj and Jha",18pmaXD0039X1ZC,36860.16,0,0.0,0.0,0.0,36860.16,Inv No 8711,0
2025-04-26,Pandya PLC,33fVSIA7319s7ZB,29469.41,0,0.0,0.0,0.0,29469.41,Inv No 1918,0
2025-11-15,"Ravi, Mangal and Bath",11VzLpd5033s8ZC,36975.87,5,0.0,0.0,1848.7935000000002,38824.6635,Inv No 3090,0
2025-04-07,Nadig-Sharaf,28dnvSi9398d3ZC,10248.75,0,0.0,0.0,0.0,10248.75,Inv No 6091,0
2025-11-12,Kapoor PLC,36fOcce0322s5ZA,9180.86,28,0.0,0.0,2570.6408000000006,11751.500800000002,Inv No 7782,0
2025-05-19,Gera-Sagar,17SAQFz0140N6ZB,21429.19,18,1928.6270999999997,1928.6270999999997,0.0,25286.444199999998,Inv No 9441,0
2026-02-01,Randhawa Inc,29sLkcq1434o7ZC,19022.37,12,0.0,0.0,2282.6843999999996,21305.054399999997,Inv No 5778,0
2025-11-30,Kapoor PLC,30ssLVU9573n1ZA,13741.33,5,0.0,0.0,687.0665,14428.3965,Inv No 4101,0
2025-04-23,Chaudhry-Khanna,11UGgpA3150O6ZC,27782.81,18,2500.4529,2500.4529,0.0,32783.715800000005,Inv No 5145,0
2025-11-06,Sur LLC,35ahMog5299e5ZC,19449.13,18,1750.4217,1750.4217,0.0,22949.9734,Inv No 4356,0
2025-05-23,"Nayak, Salvi and Sarkar",14xWRkx1708I2ZB,38840.55,28,0.0,0.0,10875.354000000001,49715.904,Personal Expense - Darpan,1
2025-08-10,Pandya PLC,34YVzNA0806a1ZB,36346.09,12,0.0,0.0,4361.5307999999995,40707.6208,Inv No 5526,0
2025-06-28,Dhar-Manne,38jfNgF1383M7ZC,23480.75,12,1408.845,1408.845,0.0,26298.440000000002,Inv No 8399,0
2026-01-30,Nazareth PLC,32bNEVG1516v5ZB,31073.62,0,0.0,0.0,0.0,31073.62,Inv No 4682,0
2025-06-12,"Padmanabhan, Bandi and Babu",16OiTPm8879a4ZA,6652.1,5,166.3025,166.3025,0.0,6984.705,Inv No 1454,0
2025-05-28,"Natt, Krishnamurthy and Mani",18dhwre2392L2ZB,17348.49,0,0.0,0.0,0.0,17348.49,Inv No 7870,0
2025-07-25,"Sengupta, Bansal and Chopra",31qXffw8783S9ZB,15994.56,28,0.0,0.0,4478.4768,20473.0368,Inv No 5439,0
2025-03-21,Chandra and Sons,22BDgCN0987B4ZB,36432.55,12,0.0,0.0,4371.906,40804.456000000006,Inv No 3386,0
2025-12-17,"Natarajan, Kalita and Gour",18UkNOv7616P6ZB,6965.56,0,0.0,0.0,0.0,6965.56,Personal Expense - Chakradev,1
2025-11-15,"Sengupta, Bansal and Chopra",18LyRCM5362l6ZB,39906.48,12,0.0,0.0,4788.7776,44695.257600000004,Inv No 3297,0
2025-08-08,Sura-Oak,11UdZuN4274Y5ZA,38887.03,5,0.0,0.0,1944.3515,40831.381499999996,Inv No 1980,0
2025-08-18,Nazareth PLC,20wiYAv4702H5ZC,3972.68,5,0.0,0.0,198.63400000000001,4171.314,Inv No 6629,0
2025-03-30,Kapur Ltd,35fjbkt8229j5ZC,2338.77,28,0.0,0.0,654.8556000000001,2993.6256000000003,Inv No 8242,0
2025-11-20,Ganesh and Sons,35yOqkX6310D1ZA,10568.51,0,0.0,0.0,0.0,10568.51,Inv No 9554,0
2026-02-08,"Babu, Goda and Koshy",34HbQJk8732i9ZC,37641.99,5,0.0,0.0,1882.0995,39524.089499999995,Inv No 9816,0
2025-10-16,Bava PLC,17Yliml8541r5ZB,24242.0,12,0.0,0.0,2909.04,27151.04,Inv No 3725,0
2025-06-16,"Padmanabhan, Bandi and Babu",37kimdP6558B5ZA,4353.53,5,108.83825,108.83825,0.0,4571.206499999999,Personal Expense - Utkarsh,1
2025-11-30,"Pandya, Chandran and Bora",25QqpdO1835I8ZA,25000.0,18,2250.0,2250.0,0.0,29500.0,Split Payment Part 1,1
2025-11-30,"Pandya, Chandran and Bora",25QqpdO1835I8ZA,25000.0,18,2250.0,2250.0,0.0,29500.0,Split Payment Part 2,1
2025-10-06,Nadig-Sharaf,38Ufuqw5239U6ZC,33858.12,18,0.0,0.0,6094.4616000000005,39952.581600000005,Inv No 8821,0
2026-02-21,"Babu, Goda and Koshy",25LEkJQ0766R3ZC,22186.42,12,0.0,0.0,2662.3704,24848.790399999998,Inv No 8784,0
2025-10-07,Gera-Sagar,38eyyBd6322i6ZC,27099.03,12,1625.9417999999998,1625.9417999999998,0.0,30350.9136,Inv No 2328,0
2025-04-30,Ravi-Krish,29twhIU2918J9ZB,2144.85,18,0.0,0.0,386.073,2530.923,Inv No 8942,0
2026-02-02,Pandya PLC,33bhWSd6971r7ZA,39160.85,5,0.0,0.0,1958.0425,41118.8925,Inv No 9376,0
2026-01-17,"Natt, Krishnamurthy and Mani",34VqwTU3155V8ZB,31751.86,12,1905.1116,1905.1116,0.0,35562.083199999994,Inv No 6852,0
2025-04-03,"Solanki, Sodhi and Singh",28jNrQe0572o5ZB,1557.92,18,0.0,0.0,280.4256,1838.3456,Inv No 4075,0
2025-09-19,Krishnamurthy PLC,34ZPGRq5304h4ZC,32285.31,28,4519.943400000001,4519.943400000001,0.0,41325.196800000005,Inv No 5611,0
2025-12-16,"Ben, Swaminathan and Lal",19kYLaT4126e5ZC,39422.91,0,0.0,0.0,0.0,39422.91,Inv No 6621,0
2025-12-20,Chaudhry-Khanna,22IEXlj4123T7ZB,23368.8,5,584.22,584.22,0.0,24537.24,Inv No 4764,0
2025-08-05,"Gour, Manne and Sarna",18cazuE1573P9ZB,35158.42,18,3164.2578,3164.2578,0.0,41486.9356,Inv No 5466,0
2025-11-23,"Keer, Kala and Luthra",23NwyWl4396f1ZA,15209.14,5,0.0,0.0,760.457,15969.597,Inv No 3947,0
2025-11-28,Nadig-Sharaf,38vVASU1419D4ZB,39247.16,12,0.0,0.0,4709.6592,43956.819200000005,Inv No 3655,0
2025-03-31,Balasubramanian LLC,35LjyYJ1770h4ZA,19487.09,0,0.0,0.0,0.0,19487.09,Inv No 7591,0
2025-06-24,"Ravi, Madan and Dugal",19OejHi7075L9ZA,22822.37,0,0.0,0.0,0.0,22822.37,Inv No 8199,0
2025-03-29,"Sengupta, Bansal and Chopra",29MbThI0803w5ZA,38511.17,18,3466.0053,3466.0053,0.0,45443.18059999999,Inv No 9307,0
2025-11-28,More-Savant,18MAXxc2824j5ZC,1225.88,0,0.0,0.0,0.0,1225.88,Inv No 2062,0
2025-09-12,"Kumar, Deshpande and Gera",27MVrXc3784p5ZB,32709.79,18,2943.8811,2943.8811,0.0,38597.5522,Inv No 2599,0
2025-10-09,"Padmanabhan, Bandi and Babu",31FajNL5512d4ZC,13521.75,28,1893.045,1893.045,0.0,17307.84,Inv No 2154,0
2026-01-13,"Ravi, Mangal and Bath",20tcKaz5828Q6ZC,6125.68,0,0.0,0.0,0.0,6125.68,Inv No 9106,0
2026-01-21,Sura-Oak,27bBsaD4710s8ZA,23449.9,5,0.0,0.0,1172.4950000000001,24622.395,Inv No 6701,0
2025-12-25,Sura-Oak,26ZTKge5187w9ZB,7769.83,28,0.0,0.0,2175.5524,9945.3824,Inv No 4963,0
2025-12-10,Krishnamurthy PLC,13QMcWE2645a5ZC,11340.87,5,0.0,0.0,567.0435000000001,11907.9135,Inv No 8193,0
2025-12-30,"Hayer, Barman and Dhar",22MbfrZ6607c9ZC,50000.0,28,0.0,0.0,9000.0,59000.0,Inv No 1885,1
2025-03-03,"Solanki, Sodhi and Singh",24ijZLx3883w9ZB,50000.0,0,0.0,0.0,9000.0,59000.0,Inv No 2494,1
2025-03-05,"Hayer, Barman and Dhar",37vpAxG1680f1ZC,38737.7,0,0.0,0.0,0.0,38737.7,Inv No 5933,0
2025-08-20,"Keer, Kala and Luthra",32yhnGF0124m7ZC,24116.36,28,3376.2904000000003,3376.2904000000003,0.0,30868.940800000004,Inv No 1512,0
2025-05-26,Mander-Dora,21CrUQH8467T8ZC,4373.72,5,0.0,0.0,218.68600000000004,4592.406,Inv No 6066,0
2025-03-03,Krishnamurthy PLC,20ZtwkV4907N3ZC,34607.8,12,2076.4680000000003,2076.4680000000003,0.0,38760.736000000004,Inv No 6871,0
2025-08-15,"Padmanabhan, Bandi and Babu",24qXLXo3279J3ZB,5570.47,28,779.8658000000001,779.8658000000001,0.0,7130.201600000001,Inv No 1448,0
2025-12-17,Chandra and Sons,12XWQyQ8185J7ZC,3656.33,28,511.88620000000003,511.88620000000003,0.0,4680.1024,Inv No 6323,0
2025-03-30,"Shah, Bhatia and Cheema",23RfRhG5275E6ZB,10104.87,28,0.0,0.0,2829.3636000000006,12934.233600000001,Inv No 8268,0
2026-01-04,Hegde and Sons,16saJKM3612Q7ZB,36343.42,28,0.0,0.0,10176.1576,46519.5776,Inv No 3137,0
2025-09-29,More-Savant,26yFXbQ3012Z4ZC,21906.62,28,0.0,0.0,6133.8536,28040.473599999998,Inv No 3463,0
2025-11-11,Comar LLC,22JfrTq8808x3ZB,15574.67,28,0.0,0.0,4360.9076000000005,19935.5776,Inv No 3325,0
2025-03-01,Bava PLC,10HxYGi1274S6ZB,3907.89,5,0.0,0.0,195.3945,4103.2845,Inv No 6349,0
2025-07-07,"Baral, Golla and Choudhry",29lHHZK7383q4ZA,1565.51,5,0.0,0.0,78.27550000000001,1643.7855,Inv No 8777,0
2025-09-28,Sur LLC,22nKZRu5787l6ZB,32856.46,0,0.0,0.0,0.0,32856.46,Inv No 7810,0
2025-06-03,Balasubramanian LLC,20ZQeCS1091g4ZC,1780.39,28,0.0,0.0,498.5092000000001,2278.8992000000003,Inv No 8232,0
2025-03-24,Chandra and Sons,23ULrVJ5370r3ZA,31599.55,0,0.0,0.0,0.0,31599.55,Inv No 8745,0
2025-04-21,Gera-Sagar,18pdKWi4685L6ZA,26240.9,0,0.0,0.0,0.0,26240.9,Inv No 7155,0
2025-09-09,"Ravi, Madan and Dugal",31MVOrM3716P2ZB,25475.46,12,1528.5276,1528.5276,0.0,28532.5152,Inv No 2692,0
2025-07-29,"Gour, Manne and Sarna",27VRScz0958Y1ZB,23309.02,5,582.7255,582.7255,0.0,24474.471,Inv No 9943,0
2026-02-24,Sura-Biswas,28qPnqr8546g7ZA,9110.01,12,0.0,0.0,1093.2012,10203.2112,Inv No 8419,0
2025-05-18,"Sengupta, Bansal and Chopra",22bysVx2614h9ZB,1776.16,0,0.0,0.0,0.0,1776.16,Inv No 6117,0
2025-05-10,Chahal and Sons,13cHiJY0926W5ZA,39986.71,5,999.6677500000001,999.6677500000001,0.0,41986.0455,Inv No 4587,0
2025-10-16,Sankaran-Das,26mmSti1962T1ZC,2094.9,0,0.0,0.0,0.0,2094.9,Inv No 7320,0
2026-02-01,Sankaran-Das,21qTEiz9017K2ZA,26720.33,12,1603.2198,1603.2198,0.0,29926.7696,Inv No 6189,0
2025-03-31,"Ravi, Mangal and Bath",29hOyqZ4213Y1ZB,25000.0,18,2250.0,2250.0,0.0,29500.0,Split Payment Part 1,1
2025-03-31,"Ravi, Mangal and Bath",29hOyqZ4213Y1ZB,25000.0,18,2250.0,2250.0,0.0,29500.0,Split Payment Part 2,1
2026-01-29,"Baral, Golla and Choudhry",10fpunO8120W4ZC,31505.43,28,0.0,0.0,8821.520400000001,40326.9504,Inv No 4804,0
2025-11-28,"Baral, Golla and Choudhry",17dHSRD3705o6ZA,25000.0,18,2250.0,2250.0,0.0,29500.0,Split Payment Part 1,1
2025-11-28,"Baral, Golla and Choudhry",17dHSRD3705o6ZA,25000.0,18,2250.0,2250.0,0.0,29500.0,Split Payment Part 2,1
2025-08-20,Nazareth PLC,19QRUSi9363H7ZA,39770.01,0,0.0,0.0,0.0,39770.01,Inv No 6767,0
2025-07-03,Kapoor PLC,31vcDnC5782v5ZC,15041.0,12,0.0,0.0,1804.9199999999998,16845.92,Inv No 7625,0
2025-06-19,"Natt, Krishnamurthy and Mani",27BKwbj1188u7ZA,29599.37,28,0.0,0.0,8287.8236,37887.1936,Inv No 7255,0
2025-10-23,Sunder-Sahni,17FcKVU6543M1ZC,37120.14,12,2227.2084,2227.2084,0.0,41574.556800000006,Inv No 8296,0
2025-07-17,Nazareth PLC,33FSXtR8664v7ZC,20724.75,5,518.11875,518.11875,0.0,21760.987500000003,Inv No 2066,0
2025-08-03,Pandya PLC,10VCqIh7447Z8ZC,1869.23,12,0.0,0.0,224.3076,2093.5376,Inv No 7416,0
2025-04-02,Krishnamurthy PLC,38RtOig8266T2ZB,11913.34,18,0.0,0.0,2144.4012,14057.7412,Inv No 6771,0
