Date,Party_Name,GSTIN,Taxable_Value,GST_Rate,CGST,SGST,IGST,Total,Narration,Is_Fraud
2025-07-13,Nadkarni Ltd,22KVkVA9956P5ZC,170861.4,28,23920.596,23920.596,0.0,218702.59199999998,Being goods sold to Nadkarni Ltd Inv No 370,0
2025-11-06,Nair Ltd,18ifJkc4885R1ZB,386595.73,28,54123.402200000004,54123.402200000004,0.0,494842.5344,Being goods sold to Nair Ltd Inv No 787,0
2025-07-02,"Walia, Sarraf and Naidu",26kYleY9629i9ZA,489066.64,0,0.0,0.0,0.0,489066.64,"Being goods sold to Walia, Sarraf and Naidu Inv No 674",0
2026-01-20,Keer Inc,14qReZL9253c5ZA,50000.0,18,0.0,0.0,9000.0,59000.0,Urgent payment cash,1
2025-03-02,Bhakta-Sarkar,33vIXJI4221f5ZC,207166.06,5,5179.1515,5179.1515,0.0,217524.363,Being goods sold to Bhakta-Sarkar Inv No 246,0
2025-06-28,"Dhar, Ben and Verma",23WuxPg7359i1ZC,360488.71,28,50468.419400000006,50468.419400000006,0.0,461425.54880000005,"Being goods sold to Dhar, Ben and Verma Inv No 467",0
2025-09-15,"Bobal, Peri and Morar",25thcoY9104C5ZB,422721.97,12,25363.318199999998,25363.318199999998,0.0,473448.60639999993,"Being goods sold to Bobal, Peri and Morar Inv No 692",0
2025-03-02,Personal - Chatura,23ZDxPI8617C1ZC,355392.91,18,31985.361899999996,31985.361899999996,0.0,419363.6338,Gift for family,1
2025-12-02,"Narayan, Sastry and Golla",24UWzCH4117i2ZC,369460.73,5,0.0,0.0,18473.0365,387933.76649999997,"Being goods sold to Narayan, Sastry and Golla Inv No 853",0
2025-04-03,Wadhwa Inc,35cAdXY5248q9ZC,290979.53,0,0.0,0.0,0.0,290979.53,Being goods sold to Wadhwa Inc Inv No 287,0
2025-11-26,Rege Group,26AUSAL1680B7ZC,473493.82,0,0.0,0.0,0.0,473493.82,Being goods sold to Rege Group Inv No 253,0
2025-10-27,Mander-Barman,15wCfaj8734j3ZA,319907.81,12,0.0,0.0,38388.9372,358296.7472,Being goods sold to Mander-Barman Inv No 885,0
2025-07-22,Bhardwaj-Doctor,22IJXyB3042a4ZB,110845.81,5,2771.14525,2771.14525,0.0,116388.1005,Being goods sold to Bhardwaj-Doctor Inv No 670,0
2025-08-09,Handa-Narain,38YbHrL2222F5ZC,104580.16,12,6274.8096,6274.8096,0.0,117129.77919999999,Being goods sold to Handa-Narain Inv No 350,0
2025-05-04,Lata PLC,32AvphD8516K4ZC,184766.8,5,4619.17,4619.17,0.0,194005.14,Being goods sold to Lata PLC Inv No 532,0
2026-01-02,Borah-Murthy,33pYTkp8984A5ZB,224822.71,28,31475.1794,31475.1794,0.0,287773.0688,Being goods sold to Borah-Murthy Inv No 779,0
2026-01-10,Bhasin-Dhar,19tUvMj1800h5ZA,313590.67,0,0.0,0.0,0.0,313590.67,Being goods sold to Bhasin-Dhar Inv No 703,0
2025-08-14,Gopal LLC,34kGEtw1321X2ZC,138671.84,5,3466.7960000000003,3466.7960000000003,0.0,145605.432,Being goods sold to Gopal LLC Inv No 565,0
2025-08-25,Saraf Group,37reHgI2920E5ZA,414854.75,28,58079.66500000001,58079.66500000001,0.0,531014.0800000001,Being goods sold to Saraf Group Inv No 210,0
2025-06-13,Raman LLC,21mWpYw1255k6ZB,317197.46,28,0.0,0.0,88815.28880000001,406012.74880000006,Being goods sold to Raman LLC Inv No 565,0
2025-04-29,Sura PLC,18qKEXw4902O6ZB,316593.36,0,0.0,0.0,0.0,316593.36,Being goods sold to Sura PLC Inv No 857,0
2025-09-12,Soman-Acharya,11ueeit3338F3ZC,167653.37,0,0.0,0.0,0.0,167653.37,Being goods sold to Soman-Acharya Inv No 461,0
2025-05-15,Ganesan-Deshmukh,36AmCKn6351I6ZB,274699.14,12,16481.9484,16481.9484,0.0,307663.0368,Being goods sold to Ganesan-Deshmukh Inv No 505,0
2025-06-05,"Khalsa, Morar and Dyal",14wEHzj0457g7ZA,349675.48,5,0.0,0.0,17483.774,367159.25399999996,"Being goods sold to Khalsa, Morar and Dyal Inv No 866",0
2025-03-29,Goel LLC,26XfBYV0898d4ZC,250846.15,0,0.0,0.0,0.0,250846.15,Being goods sold to Goel LLC Inv No 858,0
2025-11-18,"Garg, Chaudhary and Parmer",12pkiiO1479g1ZB,165558.12,18,0.0,0.0,29800.4616,195358.5816,"Being goods sold to Garg, Chaudhary and Parmer Inv No 218",0
2025-05-21,Deep-Mander,21zcZOu4649c8ZC,434958.24,12,0.0,0.0,52194.9888,487153.2288,Being goods sold to Deep-Mander Inv No 709,0
2025-09-04,"Shetty, Kari and Bajwa",31qjSde3264O8ZB,62693.98,18,5642.4582,5642.4582,0.0,73978.8964,"Being goods sold to Shetty, Kari and Bajwa Inv No 308",0
2026-02-18,Cheema-Balan,37Blsrt1240o1ZA,149846.3,12,8990.777999999998,8990.777999999998,0.0,167827.85599999997,Being goods sold to Cheema-Balan Inv No 393,0
2025-03-10,Srinivasan and Sons,34zgXBy8798h4ZA,302887.59,12,0.0,0.0,36346.510800000004,339234.1008,Being goods sold to Srinivasan and Sons Inv No 136,0
2025-04-20,Barad Inc,17AbtgC6433M8ZA,29062.63,0,0.0,0.0,0.0,29062.63,Being goods sold to Barad Inc Inv No 514,0
2025-06-05,Sethi and Sons,29vYTBp8759X4ZB,468293.81,28,0.0,0.0,131122.2668,599416.0768,Being goods sold to Sethi and Sons Inv No 410,0
2025-06-09,Andra-Sarna,22QihmP5572E5ZA,337011.97,0,0.0,0.0,0.0,337011.97,Being goods sold to Andra-Sarna Inv No 507,0
2025-09-10,"Sachar, Zacharia and Subramaniam",18JnPdr8790o9ZA,234795.12,0,0.0,0.0,0.0,234795.12,"Being goods sold to Sachar, Zacharia and Subramaniam Inv No 502",0
2025-07-14,Mohanty-Ganguly,16CSHsw1205I6ZB,409810.61,12,24588.636599999998,24588.636599999998,0.0,458987.8831999999,Being goods sold to Mohanty-Ganguly Inv No 726,0
2026-01-02,Cheema-Patla,13eDQai4530M8ZC,469861.41,12,0.0,0.0,56383.369199999994,526244.7792,Being goods sold to Cheema-Patla Inv No 955,0
2025-06-08,Narasimhan-Gandhi,24QDNGk8952H7ZA,423920.77,12,25435.2462,25435.2462,0.0,474791.2624,Being goods sold to Narasimhan-Gandhi Inv No 841,0
2026-01-11,Soman PLC,31qwclY1863J7ZA,430925.63,5,5386.570375,5386.570375,0.0,441698.77075,GST Calculation Error,1
2025-12-12,Kari-Varghese,34EGAri0033l1ZC,422900.06,28,0.0,0.0,118412.01680000001,541312.0768,Being goods sold to Kari-Varghese Inv No 740,0
2025-12-16,Balay-Ramachandran,22YaHHN6421v9ZA,379504.19,28,0.0,0.0,106261.1732,485765.3632,Being goods sold to Balay-Ramachandran Inv No 280,0
2025-09-14,Saha Inc,21pHkNb5588J5ZB,408455.5,5,10211.3875,10211.3875,0.0,428878.275,Being goods sold to Saha Inc Inv No 931,0
2025-04-02,Bora-Dave,17NQVZf3151k3ZA,74139.39,28,0.0,0.0,20759.0292,94898.4192,Being goods sold to Bora-Dave Inv No 283,0
2025-03-02,"Mitter, Chakraborty and Bhasin",15VtZbn9262d7ZC,487989.9,5,12199.747500000001,12199.747500000001,0.0,512389.395,"Being goods sold to Mitter, Chakraborty and Bhasin Inv No 195",0
2025-03-06,"Varghese, Sarin and Toor",31ppDRI7200a8ZA,18435.23,28,2580.9322,2580.9322,0.0,23597.094399999998,"Being goods sold to Varghese, Sarin and Toor Inv No 267",0
2025-09-14,Ahluwalia Inc,29Zfwrf8462i4ZC,347753.98,12,0.0,0.0,41730.4776,389484.45759999997,Being goods sold to Ahluwalia Inc Inv No 704,0
2025-09-12,Singhal Ltd,37jLhlb0234n1ZC,408975.88,0,0.0,0.0,0.0,408975.88,Being goods sold to Singhal Ltd Inv No 973,0
2025-12-30,Padmanabhan-Kalla,32IahgY6558V9ZA,76163.82,18,0.0,0.0,13709.4876,89873.3076,Being goods sold to Padmanabhan-Kalla Inv No 482,0
2025-03-12,Anne Group,34QGxPw7850L1ZA,13321.56,12,0.0,0.0,1598.5872,14920.1472,Being goods sold to Anne Group Inv No 893,0
2025-05-18,Taneja Ltd,30zRNUY7469p2ZA,268836.49,0,0.0,0.0,0.0,268836.49,Being goods sold to Taneja Ltd Inv No 999,0
2025-10-23,Toor LLC,22ayfFP2865N3ZC,254733.1,28,0.0,0.0,71325.26800000001,326058.368,Being goods sold to Toor LLC Inv No 354,0
2025-11-28,"Rout, Thaker and Andra",25cCaTX6559F5ZB,361629.19,18,0.0,0.0,32546.627099999998,394175.8171,GST Calculation Error,1
2025-10-23,Bhasin PLC,23felMV2417u7ZC,90991.89,5,0.0,0.0,4549.5945,95541.4845,Being goods sold to Bhasin PLC Inv No 907,0
2025-11-08,Mishra-Deol,12yUhWR3213o6ZC,47400.1,28,0.0,0.0,13272.028,60672.128,Being goods sold to Mishra-Deol Inv No 392,0
2026-01-20,"Bhalla, Johal and Chowdhury",24ZHCgL3146P3ZC,289560.65,18,0.0,0.0,52120.917,341681.56700000004,"Being goods sold to Bhalla, Johal and Chowdhury Inv No 270",0
2025-06-21,"Swamy, Butala and Narain",21JGyxB2084Z1ZA,359516.54,12,0.0,0.0,43141.9848,402658.52479999996,"Being goods sold to Swamy, Butala and Narain Inv No 227",0
2025-11-09,"Anne, Bobal and Kota",36UbFxk3509x4ZA,291895.11,12,17513.706599999998,17513.706599999998,0.0,326922.52319999994,"Being goods sold to Anne, Bobal and Kota Inv No 828",0
2025-03-06,Ramesh-Som,29aiZsI1721F7ZA,143323.98,18,0.0,0.0,25798.3164,169122.29640000002,Being goods sold to Ramesh-Som Inv No 298,0
2025-11-22,Hora Ltd,37ZzvDH3933U6ZA,202603.15,5,0.0,0.0,10130.157500000001,212733.3075,Being goods sold to Hora Ltd Inv No 408,0
2025-10-10,Korpal-Balakrishnan,21ZOzpB3799a5ZC,268805.24,18,0.0,0.0,48384.943199999994,317190.18319999997,Being goods sold to Korpal-Balakrishnan Inv No 166,0
2026-02-02,"Sarraf, Bhattacharyya and Sama",17yjAwi7401A4ZA,96487.59,28,13508.2626,13508.2626,0.0,123504.1152,"Being goods sold to Sarraf, Bhattacharyya and Sama Inv No 364",0
2025-05-25,"Koshy, Dube and Kibe",32PRyUF1780J5ZA,255803.46,28,35812.4844,35812.4844,0.0,327428.4288,"Being goods sold to Koshy, Dube and Kibe Inv No 806",0
2026-01-06,Anne LLC,37uYLdR5880V1ZB,128603.72,5,0.0,0.0,6430.186000000001,135033.906,Being goods sold to Anne LLC Inv No 536,0
2025-10-18,Golla Group,26NDzsw8619s3ZC,221469.33,18,0.0,0.0,39864.4794,261333.80939999997,Being goods sold to Golla Group Inv No 733,0
2025-12-11,"Kade, Edwin and Rajagopal",21QIQlI0768y6ZB,152327.84,0,0.0,0.0,0.0,152327.84,"Being goods sold to Kade, Edwin and Rajagopal Inv No 248",0
2025-05-18,Personal - George,31mWEPb0374M9ZA,225809.17,18,0.0,0.0,40645.6506,266454.82060000004,Cash withdrawal,1
2025-03-31,Sunder Group,17kBwRZ7888w8ZC,259667.82,28,36353.49480000001,36353.49480000001,0.0,332374.8096,Being goods sold to Sunder Group Inv No 138,0
2025-04-18,Koshy Group,13XUQmV6466t5ZC,384477.99,12,0.0,0.0,23068.679399999997,407546.6694,GST Calculation Error,1
2025-03-18,Khanna-Nagi,37KuUiK5254A5ZC,50000.0,18,0.0,0.0,9000.0,59000.0,Urgent payment cash,1
2025-05-01,Dugar LLC,21VoKjU0354i1ZA,150173.39,18,0.0,0.0,27031.2102,177204.60020000002,Being goods sold to Dugar LLC Inv No 575,0
2025-11-30,Ramaswamy-Kata,12oAbiX1686x9ZB,469904.77,0,0.0,0.0,0.0,469904.77,Being goods sold to Ramaswamy-Kata Inv No 868,0
2025-11-26,Pall-Mann,23USsBb4451k2ZA,186646.87,28,0.0,0.0,52261.123600000006,238907.9936,Being goods sold to Pall-Mann Inv No 750,0
2026-02-19,Bala-Mohanty,12diFYP7252Q9ZB,319429.59,5,7985.739750000001,7985.739750000001,0.0,335401.06950000004,Being goods sold to Bala-Mohanty Inv No 277,0
2025-08-15,Srivastava PLC,16BWQDk6068Y8ZB,13945.97,12,0.0,0.0,1673.5163999999997,15619.4864,Being goods sold to Srivastava PLC Inv No 385,0
2026-02-18,Bava-Ahluwalia,13rUiBK3381k1ZC,449992.01,12,26999.5206,26999.5206,0.0,503991.0512,Being goods sold to Bava-Ahluwalia Inv No 108,0
2025-12-09,Madan-Zacharia,21DVreg0170A3ZB,96046.27,0,0.0,0.0,0.0,96046.27,Being goods sold to Madan-Zacharia Inv No 382,0
2026-02-26,Kumer Group,31CkqwI2549e5ZA,50000.0,18,4500.0,4500.0,0.0,59000.0,Urgent payment cash,1
2026-01-05,Acharya-Boase,21RaHHq9513q3ZB,447991.33,18,0.0,0.0,80638.4394,528629.7694,Being goods sold to Acharya-Boase Inv No 557,0
2025-07-14,Mishra PLC,31vFMYt9269s2ZC,87183.84,0,0.0,0.0,0.0,87183.84,Being goods sold to Mishra PLC Inv No 370,0
2025-09-22,Comar-Raval,19QLXXi1630s3ZA,329436.53,18,0.0,0.0,59298.5754,388735.1054,Being goods sold to Comar-Raval Inv No 614,0
2025-07-03,Vig-Sengupta,38xAKWx1279S5ZB,482829.94,5,12070.748500000002,12070.748500000002,0.0,506971.437,Being goods sold to Vig-Sengupta Inv No 406,0
2026-02-22,Ramachandran-Ranganathan,34PXvBW0030R5ZC,499421.87,28,69919.06180000001,69919.06180000001,0.0,639259.9936,Being goods sold to Ramachandran-Ranganathan Inv No 167,0
2025-07-17,Om-Agarwal,19rratj0998L4ZB,274691.62,5,6867.2905,6867.2905,0.0,288426.201,Being goods sold to Om-Agarwal Inv No 179,0
2025-11-01,Pandya-Nayak,25SkHNd0739r9ZA,461549.16,18,41539.424399999996,41539.424399999996,0.0,544628.0088,Being goods sold to Pandya-Nayak Inv No 990,0
2025-06-28,"Mitter, Sagar and Chada",33FzGWs2616R8ZC,240836.96,0,0.0,0.0,0.0,240836.96,"Being goods sold to Mitter, Sagar and Chada Inv No 158",0
2025-09-27,Parmar-Oak,33deqpl9397a5ZA,486839.94,5,0.0,0.0,24341.997000000003,511181.93700000003,Being goods sold to Parmar-Oak Inv No 129,0
2025-05-10,"Chaudhari, Tandon and Sinha",29gGaWN8466Z9ZB,143416.3,18,12907.466999999999,12907.466999999999,0.0,169231.234,"Being goods sold to Chaudhari, Tandon and Sinha Inv No 123",0
2025-09-15,Kar-Garde,13fKAzL3231y9ZB,190444.57,5,0.0,0.0,9522.228500000001,199966.7985,Being goods sold to Kar-Garde Inv No 922,0
2025-07-23,Hayre-Goda,11TMhlo9475r7ZB,149640.07,0,0.0,0.0,0.0,149640.07,Being goods sold to Hayre-Goda Inv No 299,0
2025-11-30,"Sekhon, Deshpande and Narayanan",26qvvkL9256N2ZB,62393.0,12,3743.58,3743.58,0.0,69880.16,"Being goods sold to Sekhon, Deshpande and Narayanan Inv No 194",0
2025-08-09,Bawa and Sons,23uYRaf3164V3ZA,284356.96,5,7108.924000000001,7108.924000000001,0.0,298574.808,Being goods sold to Bawa and Sons Inv No 598,0
2025-08-22,"Ravel, Barman and Loke",12eGDDb3639S8ZB,300469.57,28,42065.7398,42065.7398,0.0,384601.04959999997,"Being goods sold to Ravel, Barman and Loke Inv No 406",0
2026-01-15,"Korpal, Mann and Brahmbhatt",15ZvXxT2330o6ZA,403462.91,28,0.0,0.0,112969.61480000001,516432.5248,"Being goods sold to Korpal, Mann and Brahmbhatt Inv No 108",0
2025-05-01,"Bora, Pant and Morar",14OZEaq9099r2ZA,38210.42,28,5349.4588,5349.4588,0.0,48909.3376,"Being goods sold to Bora, Pant and Morar Inv No 326",0
2026-01-07,"Ray, Sahni and Ravel",24GOqQQ2038a7ZC,487809.06,5,0.0,0.0,24390.453,512199.513,"Being goods sold to Ray, Sahni and Ravel Inv No 224",0
2025-04-05,"Hayer, Vohra and Dara",22hrGgU4976P2ZA,260227.32,12,15613.6392,15613.6392,0.0,291454.59839999996,"Being goods sold to Hayer, Vohra and Dara Inv No 815",0
2025-05-25,"Deol, Handa and Chaudhuri",17nuTdf3387w2ZA,378155.52,12,11344.6656,11344.6656,0.0,400844.85120000003,GST Calculation Error,1
2025-12-19,Sood-Sangha,26QKjIS7864e4ZA,87887.05,18,0.0,0.0,15819.669,103706.719,Being goods sold to Sood-Sangha Inv No 199,0
2025-05-26,"Iyengar, Soman and Edwin",25bRIFH8151H3ZA,322462.47,18,29021.622299999995,29021.622299999995,0.0,380505.71459999995,"Being goods sold to Iyengar, Soman and Edwin Inv No 611",0
2026-01-05,Sawhney-Singhal,26rwAtg5110V2ZB,246432.27,5,6160.80675,6160.80675,0.0,258753.88349999997,Being goods sold to Sawhney-Singhal Inv No 254,0
2026-01-04,Dora PLC,20eelje6484M6ZA,231692.57,12,13901.5542,13901.5542,0.0,259495.67840000003,Being goods sold to Dora PLC Inv No 213,0
2026-01-30,Kade-Ravi,10NvZrY0888b3ZB,423276.23,0,0.0,0.0,0.0,423276.23,Being goods sold to Kade-Ravi Inv No 413,0
2025-08-17,Bumb-Kala,38WYLLg5817H6ZC,459970.91,18,0.0,0.0,82794.76379999999,542765.6738,Being goods sold to Bumb-Kala Inv No 584,0
2025-11-24,"Gara, Luthra and Doctor",20bOYQd2998t6ZC,278126.1,28,38937.654,38937.654,0.0,356001.40799999994,"Being goods sold to Gara, Luthra and Doctor Inv No 976",0
2025-11-09,Kurian-Lal,26vDJYD7594u5ZB,79748.77,18,7177.3893,7177.3893,0.0,94103.5486,Being goods sold to Kurian-Lal Inv No 747,0
2026-01-19,Ravi-Barad,20nNZPX7657W2ZA,65937.79,28,9231.2906,9231.2906,0.0,84400.3712,Being goods sold to Ravi-Barad Inv No 831,0
2025-07-21,Atwal-Maharaj,19VZkfV3859V5ZB,233051.93,5,0.0,0.0,11652.5965,244704.52649999998,Being goods sold to Atwal-Maharaj Inv No 721,0
2025-04-20,Sathe-Wali,12NdXNF4007m1ZC,450671.62,0,0.0,0.0,0.0,450671.62,Being goods sold to Sathe-Wali Inv No 960,0
2025-08-05,"Baral, Kaul and Naidu",21rqcJN9320l3ZC,475767.24,0,0.0,0.0,0.0,475767.24,"Being goods sold to Baral, Kaul and Naidu Inv No 694",0
2025-05-03,"Khalsa, Patla and Hayer",14TYpTf1077e2ZC,326517.99,12,0.0,0.0,39182.1588,365700.14879999997,"Being goods sold to Khalsa, Patla and Hayer Inv No 211",0
2025-07-14,Bath-Mand,35weOxl6097c5ZA,449399.04,18,0.0,0.0,80891.8272,530290.8672,Being goods sold to Bath-Mand Inv No 877,0
2025-12-21,Nayak LLC,11QBKFc3578q5ZC,434005.74,18,0.0,0.0,78121.03319999999,512126.7732,Being goods sold to Nayak LLC Inv No 121,0
2025-03-20,Biswas Group,20irzSp8004M7ZB,374839.06,18,0.0,0.0,67471.0308,442310.0908,Being goods sold to Biswas Group Inv No 978,0
2025-04-30,Hari PLC,10sjpto0833n2ZB,8764.24,5,219.106,219.106,0.0,9202.452,Being goods sold to Hari PLC Inv No 642,0
2025-10-24,"Vala, Atwal and Karnik",27crZQH8486w9ZB,17142.53,12,1028.5518,1028.5518,0.0,19199.6336,"Being goods sold to Vala, Atwal and Karnik Inv No 444",0
2025-06-26,Bawa-Dhar,10pQkPC2558A8ZB,402329.31,18,36209.6379,36209.6379,0.0,474748.5858,Being goods sold to Bawa-Dhar Inv No 708,0
2025-04-30,"Manda, Saraf and Malhotra",31sYdCj7263p3ZB,84139.19,12,0.0,0.0,5048.3514,89187.5414,GST Calculation Error,1
2025-04-29,"Chhabra, Vasa and Oak",20iLaLp6351F8ZB,228318.41,18,0.0,0.0,41097.313799999996,269415.7238,"Being goods sold to Chhabra, Vasa and Oak Inv No 444",0
2025-11-10,"Divan, Devi and Rao",38OYeJM8791G2ZB,290607.95,5,0.0,0.0,14530.397500000001,305138.34750000003,"Being goods sold to Divan, Devi and Rao Inv No 408",0
2026-01-14,Chandra and Sons,11PMmvr2883V3ZA,334533.84,0,0.0,0.0,0.0,334533.84,Being goods sold to Chandra and Sons Inv No 686,0
2025-02-27,"Kashyap, Nori and De",15uWovK0564j2ZB,43213.43,5,1080.33575,1080.33575,0.0,45374.1015,"Being goods sold to Kashyap, Nori and De Inv No 755",0
2025-06-12,Narula-Seshadri,19VJQpd1673A9ZA,327277.83,12,0.0,0.0,39273.3396,366551.1696,Being goods sold to Narula-Seshadri Inv No 726,0
2025-08-17,Rajagopal-Mohan,10zfhjQ5598d2ZC,390747.82,18,0.0,0.0,70334.6076,461082.4276,Being goods sold to Rajagopal-Mohan Inv No 248,0
2026-02-17,Personal - Lakshmi,37gTEUv3931U8ZC,22041.65,18,1983.7485000000001,1983.7485000000001,0.0,26009.147000000004,Adjustment,1
2026-02-08,Barad Ltd,17Cuwrf0117a8ZA,462526.16,12,27751.5696,27751.5696,0.0,518029.29919999995,Being goods sold to Barad Ltd Inv No 687,0
2025-06-29,Kannan and Sons,31eQjlK6109C1ZA,419576.65,5,10489.416250000002,10489.416250000002,0.0,440555.48250000004,Being goods sold to Kannan and Sons Inv No 287,0
2025-10-15,"Kohli, Chacko and Sarma",19bPQWV7104E2ZA,118474.19,18,0.0,0.0,21325.354199999998,139799.5442,"Being goods sold to Kohli, Chacko and Sarma Inv No 201",0
2025-10-04,"Sur, Dube and Salvi",13ublGS7193W6ZC,396492.55,0,0.0,0.0,0.0,396492.55,"Being goods sold to Sur, Dube and Salvi Inv No 499",0
2025-12-30,Dara-Dash,31ZmMOR0005v5ZA,13686.41,12,821.1845999999999,821.1845999999999,0.0,15328.7792,Being goods sold to Dara-Dash Inv No 485,0
2025-12-22,Madan and Sons,18HPrLl6698B3ZA,50000.0,18,4500.0,4500.0,0.0,59000.0,Urgent payment cash,1
2025-07-09,Mishra Group,25NIDjM5352R5ZB,298766.55,12,0.0,0.0,35851.986,334618.53599999996,Being goods sold to Mishra Group Inv No 666,0
2025-03-13,Minhas Ltd,25XNpsz9064u5ZA,461862.69,5,11546.56725,11546.56725,0.0,484955.82450000005,Being goods sold to Minhas Ltd Inv No 398,0
2025-04-24,Kulkarni-Gill,26TgFli6754V8ZB,24158.62,0,0.0,0.0,0.0,24158.62,Being goods sold to Kulkarni-Gill Inv No 817,0
2025-08-12,Pandit LLC,37hTdIl5842N7ZB,324833.31,0,0.0,0.0,0.0,324833.31,Being goods sold to Pandit LLC Inv No 796,0
2025-06-13,Dave Inc,13qPUlD0595X8ZB,324196.52,18,0.0,0.0,58355.3736,382551.8936,Being goods sold to Dave Inc Inv No 205,0
2025-09-25,"Parmar, Padmanabhan and Gill",38LssQV3417B5ZB,440813.23,0,0.0,0.0,0.0,440813.23,"Being goods sold to Parmar, Padmanabhan and Gill Inv No 131",0
2025-11-12,Sengupta Group,20DpVQL9213K6ZA,199965.9,28,0.0,0.0,55990.452000000005,255956.352,Being goods sold to Sengupta Group Inv No 300,0
2025-11-18,"Bhat, Varughese and Bora",15GseqE9499X9ZC,197597.81,5,2469.9726250000003,2469.9726250000003,0.0,202537.75525,GST Calculation Error,1
2026-01-04,Kaur-Agrawal,26SxHuu3663V1ZB,474863.93,18,42737.7537,42737.7537,0.0,560339.4373999999,Being goods sold to Kaur-Agrawal Inv No 130,0
2025-04-29,Chada-Pillay,19BldbQ3095O5ZA,200244.27,28,28034.1978,28034.1978,0.0,256312.66559999998,Being goods sold to Chada-Pillay Inv No 190,0
2025-08-08,"Kar, Dhar and Bumb",11etsuI1616N1ZA,377531.9,28,0.0,0.0,105708.93200000002,483240.83200000005,"Being goods sold to Kar, Dhar and Bumb Inv No 637",0
2026-01-16,Sha Inc,10moTav4205b8ZC,397933.37,5,4974.167125,4974.167125,0.0,407881.70424999995,GST Calculation Error,1
2025-03-31,Natarajan-Parmar,10OmtwN7645p5ZB,378102.51,28,52934.35140000001,52934.35140000001,0.0,483971.2128,Being goods sold to Natarajan-Parmar Inv No 729,0
2025-03-20,"Sharaf, Gupta and Rout",29VyIVZ0918Y3ZB,32200.01,12,0.0,0.0,3864.0011999999997,36064.0112,"Being goods sold to Sharaf, Gupta and Rout Inv No 683",0
2026-02-16,Wali and Sons,19bwJXk2195i4ZA,251395.02,28,35195.302800000005,35195.302800000005,0.0,321785.62559999997,Being goods sold to Wali and Sons Inv No 382,0
2025-09-07,Guha-Chauhan,29UhwzN7631S3ZC,484651.66,12,29079.099599999998,29079.099599999998,0.0,542809.8592,Being goods sold to Guha-Chauhan Inv No 828,0
2025-05-17,Uppal LLC,14lkKRh8419k8ZA,281926.0,18,25373.34,25373.34,0.0,332672.68000000005,Being goods sold to Uppal LLC Inv No 840,0
2025-10-06,Kalita and Sons,11ICRLC4602T3ZC,394288.31,28,0.0,0.0,110400.7268,504689.0368,Being goods sold to Kalita and Sons Inv No 936,0
2025-12-29,"Ahuja, Prakash and Dayal",17ArQFJ5782d4ZC,379844.99,28,0.0,0.0,106356.5972,486201.5872,"Being goods sold to Ahuja, Prakash and Dayal Inv No 955",0
2025-10-19,"Gulati, Kade and Bhatt",36XactF0992s8ZB,108358.75,12,0.0,0.0,13003.05,121361.8,"Being goods sold to Gulati, Kade and Bhatt Inv No 270",0
2025-03-28,Doctor Group,20wOdUh1671c8ZA,90545.0,18,0.0,0.0,16298.099999999999,106843.1,Being goods sold to Doctor Group Inv No 476,0
2025-10-27,Sathe-Muni,19nmbnv7898g2ZA,345579.8,12,20734.787999999997,20734.787999999997,0.0,387049.376,Being goods sold to Sathe-Muni Inv No 774,0
2025-11-09,"Choudhury, Sheth and Ganesh",25oKGrj9375v7ZB,339218.64,28,0.0,0.0,94981.2192,434199.8592,"Being goods sold to Choudhury, Sheth and Ganesh Inv No 731",0
2025-03-03,"Mani, Mangat and Kapadia",19yKZwe6536Y7ZC,498300.54,12,0.0,0.0,59796.06479999999,558096.6048,"Being goods sold to Mani, Mangat and Kapadia Inv No 996",0
2025-08-31,Master-Mital,33BQNMW8701b9ZC,37158.31,12,0.0,0.0,4458.9972,41617.307199999996,Being goods sold to Master-Mital Inv No 663,0
2025-08-19,Cherian PLC,20SLcfV9752G6ZB,432363.35,0,0.0,0.0,0.0,432363.35,Being goods sold to Cherian PLC Inv No 322,0
2026-02-13,"Sandal, Iyer and Jain",30kZrAA2220H9ZB,94953.1,12,5697.186,5697.186,0.0,106347.47200000001,"Being goods sold to Sandal, Iyer and Jain Inv No 308",0
2025-05-29,Virk-Keer,15lqQSg7434Y8ZC,284913.4,12,0.0,0.0,34189.608,319103.00800000003,Being goods sold to Virk-Keer Inv No 430,0
2026-02-19,Kar-Lata,33XXoml5980o2ZB,353215.45,12,0.0,0.0,42385.854,395601.304,Being goods sold to Kar-Lata Inv No 362,0
2025-04-20,Purohit-Borah,38bfqEw6769U9ZC,240930.49,5,6023.26225,6023.26225,0.0,252977.0145,Being goods sold to Purohit-Borah Inv No 262,0
2025-04-26,Batra-Joshi,13LeMoX1413y5ZA,488322.91,28,68365.2074,68365.2074,0.0,625053.3248,Being goods sold to Batra-Joshi Inv No 150,0
2025-10-09,"Parekh, Dhar and Karan",24bffRV7029A3ZB,61079.76,18,0.0,0.0,10994.3568,72074.1168,"Being goods sold to Parekh, Dhar and Karan Inv No 124",0
2026-01-10,"Sidhu, Wason and Chakrabarti",23wOxYZ6517u2ZA,305214.05,28,42729.967000000004,42729.967000000004,0.0,390673.984,"Being goods sold to Sidhu, Wason and Chakrabarti Inv No 107",0
2025-04-23,Kumar Ltd,11oFUaC9582Y8ZA,417793.12,12,0.0,0.0,50135.174399999996,467928.2944,Being goods sold to Kumar Ltd Inv No 588,0
